"Anti_Hongo","Hongo","Rendimiento"
0,0.431831227694156,14.0766093537995
1,0.427023856978869,78.9296775116265
1,0.0357611852597327,90.82333371692
0,0.584936634792033,70.1528767697102
0,0.55499647350136,63.6690809941794
0,0.447057223852251,72.2195535860049
1,0.304842983655832,85.2315504756885
0,0.462848416352083,40.3025382789994
1,0.292417242657088,69.8430764516768
0,0.519379405822433,89.5037455742666
1,0.19860538991569,55.223364018935
0,0.552667559771203,56.0008008777309
0,0.629576541939477,73.3390435626888
0,0.513466790273181,57.3096258404049
0,0.375066621226162,72.0629840382935
1,0.0452678319616941,85.5996515281955
0,0.377590322374587,84.358089015176
0,0.603786310692878,46.6018220239548
0,0.559216274614904,71.91342464769
0,0.351956238024518,82.5001324475287
1,0.133680080491335,78.8815579483556
1,0.185349335152791,109.978558085848
0,0.693950729371384,62.5251317141393
0,0.781279331414951,58.9203976696351
0,0.732013435701173,81.3986914923449
0,0.558007609284696,81.400871226034
1,0.411492662234914,107.929321382525
1,0.0872714942179418,82.6334815741279
0,0.74283261797481,36.3816717235812
0,0.479155232648765,46.7158990916177
0,0.352480105654694,89.4580049298564
0,0.170705811435625,125.677174262382
1,0.313102080485777,52.6385554546826
1,0.00973981917250111,84.7885557711451
1,0.112952169601739,80.1592211989333
0,0.516965398718662,98.4882009406072
1,0.299979079259933,54.2298632475792
1,0.310688919908742,113.639016381375
0,0.439727095412897,56.7426361755954
1,0.176132768882433,68.7473949442577
1,0.107975670664931,76.3336733139048
0,0.544053264442929,92.1177685626152
1,0.21850576282301,73.8827718492852
0,0.615531546370974,32.9039579562836
0,0.374338746413308,104.878597709356
0,0.274747978297039,86.6478844827054
0,0.758416630913285,74.1881718360712
1,0,118.22054687393
0,0.489214718655036,70.0295249381515
0,0.276225838963505,60.7875649600392
0,0.535471359185773,35.2385640322613
0,0.44938988620727,71.5981304800057
0,0.311486770917494,61.2774111010379
1,0.01143773837429,96.5559560606087
0,0.404791056888456,57.9071985423802
0,0.529798382999042,45.7330252520082
0,0.461183236319293,99.5337635438726
0,0.359811163002721,80.2634334529159
0,0.480954413150737,106.590151204912
0,0.355932182147268,79.7478273188349
0,0.390663114330639,64.4183710440626
1,0,91.2782815245225
0,0.42800079521768,89.6004319724775
1,0.03629086154078,91.7671019058057
0,0.583208837498648,76.4212675823468
1,0.521975508889687,44.3332583140434
1,0.334910880087458,54.1374651521241
0,0.435259412006893,76.3490671228921
1,0.313519969527264,57.3350954078243
0,0.612338550286245,78.75556805312
0,0.649024069583479,65.5938774670347
0,0.727881064375314,60.3858704877558
0,0.435179835730538,75.9498168788804
0,0.591098241569265,54.2248175350716
1,0.214802655980831,99.9431828372721
0,0.287374909177156,86.8398368225271
1,0.16513060118655,75.9566456062141
0,0.514019413567208,94.3377214735282
1,0.0734167556281364,90.0897939197976
0,0.63830940479213,97.4501538864439
0,0.649256756298566,27.0996232638069
0,0.737386826762793,40.6047605431473
0,0.815507494515238,68.749364432278
0,0.464743073793057,66.0185788169498
0,0.499150937899205,88.0552611931987
0,0.59800912931942,77.9367656907644
1,0.0905292548295197,71.7310458170337
1,0.455187451986475,102.583978045522
0,0.482535965643227,92.3905559837361
1,0.210584588665674,64.4698152830069
0,0.391103533397671,65.8257031308916
0,0.709588466079232,70.9813026532322
0,0.451848476523841,38.9139317377138
0,0.517613527368082,66.9663708812937
0,0.563067323127382,63.6268525072741
0,0.747099898618728,57.1414456721511
0,0.696611042988242,116.470979828338
1,0.335297614266125,65.5010279582073
1,0.14429615197661,100.549923572411
1,0.238974333870915,45.9392520104893
0,0.707192311584517,33.0618272722159
1,0.234940191913079,102.531579330231
0,0.429596411553586,78.4696992375578
0,0.740336377433019,57.1046768998677
1,0.315051061741573,61.4141299456316
0,0.65154521398374,59.5051480249709
0,0.584460534323552,54.3543386428312
1,0.0358998233306243,78.9878242300982
1,0.171311895412856,91.0147105339198
0,0.483519667125858,59.6963369204453
0,0.788556062727577,85.1293578025507
0,0.458447242439229,67.3785748407032
0,0.401768267936634,43.1155410601643
1,0,87.5944918249522
1,0.088102267971639,95.5414779569653
0,0.505542008958654,91.8202916422536
1,0.119371006167545,50.4216222766331
1,0.432315363899373,60.7161714269524
1,0.121526535388606,108.055923527584
0,0.395626837600522,97.5100333432966
0,0.347570578651421,96.6471743408415
1,0.331905597311444,63.5947610496969
0,0.642976065334819,52.9996928290485
1,0,91.9587369127898
1,0.00849376284096881,99.9929750377242
1,0.337577513362167,66.0576725617084
1,0.46211358252088,64.2490513101679
0,0.37972419346139,99.6718717442166
1,0,104.812038087367
0,0.518717831551348,70.3659151231083
0,0.704269975607535,50.7070966776191
0,0.383780417589401,96.8250851103999
0,0.321181081752754,83.939027747363
0,0.712277998259022,59.8273117560873
1,0.13013070254348,96.1789982526775
0,0.406532665251439,77.8708694272014
1,0.202429095821258,115.647904186927
0,0.46991906719157,51.119396338136
1,0.269250162602243,49.2459767241296
1,0.379921427655873,44.6401279247624
1,0.0655436087392217,123.531857069526
0,0.254454597942179,77.2790100716269
1,0.386537227592377,77.3013739796984
0,0.823562376626117,32.2217011745903
1,0.150116470919772,69.0523257997652
0,0.640954776415202,73.0545718842067
1,0.188989557188826,96.4810999723747
1,0.0247586850464762,119.182571828226
0,0.492932067824412,66.9745440500095
1,0.350168323486518,74.8354926821045
1,0.325018248598117,91.3780197122855
1,0.262987897495134,51.6073289000797
1,0.225704892663286,75.5536643034774
0,0.570964660987787,70.4546776085182
0,0.519738279164957,121.398358420776
0,0.432429829692212,74.4944048250322
1,0.321015972973245,79.0334080944874
1,0.262698589207615,92.3733999627196
1,0.518210504296099,48.2090015812296
1,0.23688971454566,86.1302309136234
0,0.526816298132065,74.5982010013967
0,0.699024538633241,42.8646784155461
1,0.00890492330338388,84.6161695367095
1,0.344870952247169,88.426301234136
0,0.3182347724497,94.1776564012827
0,0.657592538167333,84.4797980836984
0,0.578487146966672,63.77719476258
1,0.275015158729771,53.3750191054146
0,0.235932346222896,102.976650253851
1,0.026693479132166,52.1155461853292
1,0.495567679466303,46.804070567701
0,0.498273034169183,61.9593127540335
1,0,128.515586611699
1,0.169481925287617,103.396659447978
0,0.450148663118855,73.3142706921341
0,0.773821683122575,103.404731946504
1,0.203746296106476,53.0591223121838
1,0.485257168282082,58.8101427270708
1,0.251519230052547,26.1030977997052
0,0.329126841232194,64.5309233383514
1,0.242863406381884,78.2728575425036
1,0.134325790528335,74.0819373197065
0,0.613015439134356,70.8335687119737
1,0.230746049851764,56.1816484984587
0,0.453249103797243,86.0250879186337
1,0.482250646277825,68.0205729259337
1,0.0257503576491246,96.4730354089118
0,0.312617340231476,79.503656464422
1,0.0884837744382641,100.679481270342
0,0.452112373797894,93.539909570697
0,0.324817113978478,99.211445337772
1,0.311927809820103,70.9869806915943
1,0.0969147262863949,83.3954521177788
0,0.466987730989212,52.0468378560059
0,0.380402638411409,78.8311151094213
1,0.297937715184082,100.583647737307
1,0.35095849927499,76.0353812288531
0,0.522433569916121,86.819043058716
1,0.324771242945987,74.1244133797404
1,0.115461071334061,78.0065267738261
0,0.445813030237255,80.5456038137591
1,0.263517438367481,75.6847173153761
0,0.591018924589967,51.0419452468205
0,0.270892841098812,84.0919711389392
0,0.672192520471816,44.818234441471
1,0.107370377669216,43.8730344800128
1,0.164675554165987,103.897975519804
0,0.496539353139256,102.990569762048
0,0.311713755148437,115.445540079399
1,0.310769038888151,55.0612269101056
1,0.169643086284217,87.6897305393113
0,0.510251290842614,69.7508855227697
0,0.436805958568979,78.3446845812017
0,0.572452219607285,67.1115340738585
1,0.259485667312581,99.1312255620117
1,0.352931958787638,84.1494335265251
1,0.101259960903607,71.5822234471473
1,0.394789303332085,103.096072161258
1,0.205955481727833,63.1887294218931
0,0.27360398518074,62.0939414663891
0,0.394891669575008,51.9317601910533
0,0.58498531552006,76.6868864897152
1,0.034793365742513,77.7673056430079
1,0,78.0605453869584
0,0.4604536443448,39.8012665637978
1,0.276202989729546,59.7596329515568
0,0.644305998396851,65.7207414845958
0,0.270792711227981,55.3975098177353
1,0.298256119984535,49.6096845643897
1,0.118943493297879,57.1842050215753
0,0.363356784936483,90.8659810251669
0,0.420871291510752,92.8716199027532
0,0.48086837814414,49.426859341977
1,0.201954761202775,91.4750093371462
0,0.476474309627849,53.0605024366577
0,0.374355821592032,100.108615054739
0,0.538604923031852,65.8209312923494
0,0.539917322684137,88.1717021541965
0,0.530833996671995,86.410385400868
1,0.155162163609545,84.3169128260966
1,0.22337013175024,63.4950534658393
1,0,122.612946924586
0,0.39565256804035,103.121594028848
0,0.266086094279367,104.486057833405
0,0.362622656206269,91.1539872235729
1,0.149637332486029,52.3196873594632
0,0.797955965139288,16.5900093128446
1,0.202309014833638,60.1423355950429
1,0.168290931703616,89.1814254529275
1,0.107410588989849,80.8182026885584
0,0.378774418376355,49.976082936021
0,0.432816221146877,61.3017092547188
1,0.375436198606751,92.2720795401404
1,0.370606090584801,41.650875198225
1,0.152814902920191,65.2476058758901
1,0.213497999049454,64.7213918649911
0,0.534891365633445,71.1874201993542
0,0.438880507259225,48.2309424941594
1,0.178740316599003,100.461882867858
1,0.20295032616021,121.167505012023
1,0.365419838338022,79.1105830365458
1,0.2172113936304,78.444998049359
0,0.620952474339015,116.344006228025
0,0.75640056776676,57.3815435582869
0,0.421893386030862,64.7044707460043
0,0.609078796452203,72.34962048089
1,0.112421640310869,101.741822840741
0,0.21296152524444,106.431933984554
0,0.29173588871681,82.8853832812775
1,0.199967540728793,93.9617424649027
0,0.62619641303301,53.6848129174048
1,0.221150654472354,91.9926724101679
1,0.284233379520434,63.1114234715447
1,0.500485703833135,78.0879647772591
0,0.259632491828546,87.2548809717994
0,0.753778980140728,46.9629575323141
0,0.61982588608887,70.9192775923818
1,0.278355728250452,42.6352951568569
1,0.177338999044639,80.8737300168186
1,0.268729151615115,67.8438217382183
1,0.429093988944755,59.5940979849032
1,0.237522037598856,65.2230558271314
0,0.730154692731279,87.3324678584096
0,0.569347466166465,45.6997040284151
1,0.17179702466815,70.776271353697
0,0.49850714228275,48.3999627683324
0,0.660725383896309,55.2985440792928
0,0.306353501399842,64.3908041153317
1,0.229074548000441,62.9054887003024
1,0.257972024233853,63.9974018725175
0,0.639264402873946,52.9997271852445
1,0,103.292544453168
1,0.144595436013514,69.4352352897445
0,0.595012696515944,55.0036995151122
0,0.292450917545137,86.7141547901276
0,0.727110247960649,66.4619475567778
0,0.358378925214867,77.9536502252851
1,0.168326463778362,71.0531025033012
1,0.378457703739037,87.4859448404417
0,0.664099346898658,48.0497159809233
1,0,117.922807282097
0,0.66066791778439,69.1366598038682
0,0.371957778019825,80.1224877382739
1,0.106759419125847,64.0822261973223
0,0.558635055171502,88.3606527688156
0,0.34696175239797,52.0002193625704
1,0.0537794690450949,76.6731646368049
0,0.345431350942133,88.5611074666732
1,0.416917133274173,37.6726351620838
0,0.405374943894899,67.274417386977
0,0.303976493535899,108.392979901753
0,0.210230471054535,117.666183634691
0,0.381910233452581,64.3618326277132
1,0.0934561439988507,112.904858358812
0,0.35305085275055,68.776673750549
1,0.426165159259419,98.3100933440454
0,0.765387438185578,52.6021739038526
1,0.311531930017015,51.260057950895
1,0.340670776039316,116.383640366429
0,0.51939929808536,63.8691894349816
1,0.446779476741949,70.8515731392382
1,0.312054021874476,94.3846411157873
1,0.431090330350925,78.2304584063239
1,0.191499878344805,77.0271701102135
1,0.228094206987862,61.4557545633687
1,0.16474286583364,41.3626946544237
0,0.651447559859168,80.5745293389063
0,0.407896891815236,75.5556200523422
1,0.276628025302351,70.3726550699243
0,0.435786903977279,80.2072874665557
0,0.341088879862329,93.4604677868399
1,0.153830674041102,101.693172254276
1,0.299509338201651,68.4008001214768
1,0.140136621707798,71.0060659492958
1,0.0624275487345458,89.1239001854537
0,0.496311948498327,66.2166155252342
1,0.22018974299503,97.5914808675655
1,0.138397904313661,97.0432804945245
0,0.413648892497888,66.9258697496583
0,0.482470642251115,107.419789027429
1,0.292299741385167,91.927321937173
0,0.755365999408716,63.9829857638096
0,0.423510185384776,77.5415400102082
1,0.108461356059028,64.8596793709803
0,0.373393943864211,72.1710684567442
0,0.607383534891695,56.5731821750033
0,0.565983873774642,85.4685998498204
1,0.21495412372553,78.7896903835413
0,0.811591394700685,33.2849617420817
1,0.152956995121555,63.8907320053713
0,0.384113839153387,81.3505250070503
0,0.377613327380012,59.603245002852
1,0.133414058782759,72.3614542413515
0,0.430450011232775,63.8557181041954
0,0.323828943903786,89.3874321422878
1,0.212979431561732,117.340409603763
1,0.109678239495504,87.0448232629866
1,0.231818025634942,64.252548661398
0,0.468796054443961,50.0878080641301
0,0.46804231957444,52.3630480658924
1,0.295867663173089,101.570755901013
0,0.564528430234706,70.2032122157817
0,0.425720219570528,102.249018976028
0,0.683084603784883,89.0240711132701
1,0.0671832658076333,115.304033503475
1,0.223715206153969,46.0996843551996
1,0,44.0301918563212
0,0.684983757103686,65.8445057714116
1,0.327770090311609,47.0291504019819
1,0.344895265255413,88.324428900949
1,0.253073572977729,86.4593578583247
0,0.403861615704416,81.8034507134946
1,0.327660235195679,72.7546435035893
1,0.191090736864529,93.1356940246071
1,0.330432193950065,90.5758000606786
1,0.3188427030401,95.9979477978183
0,0.421129066664583,78.7050561426323
1,0.0676852189576997,63.0005732197569
1,0.0654949159405396,87.8602021255202
1,0,105.18733849854
0,0.715703604394349,60.0288926598445
0,0.313028114828845,74.7935199697417
1,0.422008169021036,69.6662108801901
1,0.308970447902052,73.3810912476923
1,0,76.0347035076715
1,0.0956047918806407,77.3289177994229
0,0.807067680070529,70.1312904235441
0,0.453303537262003,96.032632394847
0,0.286792231757702,104.386700954942
0,0.555570363531273,61.9127980709483
0,0.636866346591771,51.8427593603722
1,0.309546586074397,34.8876421752661
0,0.426338875518973,49.11864550779
1,0.289533722604956,61.7361600458149
1,0.399269057119003,94.2327444467335
1,0.0121841104340793,64.0244538081464
1,0.210036834089187,61.5723796877863
0,0.446201177973174,43.460600718569
0,0.339586140286189,91.9029060522201
1,0,44.2181750799098
0,0.325548971941102,107.049629968074
0,0.457443440271543,40.9355140103304
1,0.0534792492785942,103.316340215035
1,0,63.2825717358338
0,0.57190394918545,67.582955049971
1,0.15021159111044,59.2523702793542
1,0.254228490206515,78.6647723696633
0,0.628858173946655,65.4451612143413
0,0.377658002567379,89.7816793074836
1,0.276676033949532,63.915201044266
1,0.048423099170422,76.8111641440074
1,0.0996104908041499,63.9875620191375
1,0,66.8668182135297
1,0.318994131921101,52.4486981055316
1,0,117.090998090545
0,0.361927667804818,126.687643755632
0,0.429827099610748,77.6193854007935
0,0.646611312029084,82.6209918879103
1,0.143118790876804,76.5444033102181
0,0.42234124472104,54.728753240675
1,0.408811370711379,64.0610740379332
0,0.344608044164391,104.293261926047
0,0.532588093805177,52.1711875049014
1,0.160436068684012,105.326023169576
1,0.572841271636217,74.6272356196337
0,0.536039945735107,74.4713468179212
0,0.807143158799261,63.6367283464474
0,0.456319357295552,96.5610026832456
1,0.0302595846715671,73.9402742039913
0,0.390224257126608,85.0820701486633
1,0.172438505126454,51.7470128754398
1,0.242615965432493,65.8965878675314
0,0.352561245175059,72.165458697511
1,0.119355726117063,61.0579206083406
1,0.0650857466176331,60.1918127530338
1,0.25381079821431,108.804716533843
1,0.22740821073077,81.8015926142958
1,0,94.9360127914493
0,0.377136603610549,98.2469533561869
0,0.37095971481642,77.532846407683
1,0.198037245084908,96.2196835057267
1,0.195339035853025,74.8558984908977
0,0.701049940335938,78.8946378879551
1,0.367616140381369,42.3025551049746
0,0.448479407450635,59.445110232223
1,0.178120207200564,75.5341685209084
1,0.150574777810655,80.93313619452
1,0.180306265819231,59.1288809602953
1,0.183758428259964,82.4263456770544
0,0.621466631641338,75.0750440631177
0,0.466443257910399,75.3569460584465
1,0.095003118422467,33.2731994973172
1,0.329706421723276,83.5268544736218
0,0.432854431210996,76.0732020161939
1,0.185148242537368,79.7563044944528
1,0.220046638780964,52.8995766572205
0,0.654399516070538,68.9103617608836
0,0.482203457522844,96.9608708632766
1,0.178075187150071,61.981520719657
1,0.25230170941586,58.1271851357712
0,0.383530589214173,76.1958853964236
1,0.195677409309832,86.0575207405953
1,0.292479642492307,72.9368850195434
0,0.503693404815308,102.182359620301
0,0.419283151678681,62.3341282839733
0,0.341756371316935,101.722705606807
1,0.193241012120305,66.8611937878729
0,0.634849337888264,59.7688894144321
1,0.362159501265884,65.1186242298042
1,0.402013813613927,71.0518028860245
0,0.58690094949174,66.7439531985938
1,0,68.1173405668758
0,0.577086822193596,60.5517589957327
1,0.185284126410446,75.9686133653096
0,0.446242511672416,79.7622682801021
0,0.627107226809412,78.3447210030438
1,0.218131457832842,93.5363420909312
0,0.42155551156069,65.4558959093526
0,0.472470706654721,81.5007189483137
1,0.12835110867304,62.7930107722996
0,0.555475896781998,51.59974859612
0,0.302082265544533,110.41669395514
1,0.26392746017012,74.1796860413069
1,0.343641606991288,58.4239600378615
1,0.115460269270455,97.5191046436938
0,0.341507728685967,91.0356681819186
1,0.0604462412106057,102.411717135452
1,0.290511249025122,88.634094020319
0,0.345110917273785,89.4240222544532
1,0.368514205076481,40.4582769279653
1,0,85.0715907575621
1,0.0933485816114829,86.035273939666
0,0.339925830727664,83.9280873434913
0,0.498355645513455,70.9108919256193
0,0.359466657996746,101.071037396399
0,0.610584293926471,84.4500396668409
0,0.736239693110069,68.612786003558
1,0.284518810549186,57.7424763474375
1,0.347937835298778,49.8762643540556
0,0.480411840683925,88.7228230009993
0,0.223141664814521,82.8845566592423
0,0.521527409449251,112.286212291851
1,0.409232173332424,78.0754759942821
0,0.615076175749656,65.9491707029942
0,0.0229812050124819,125.151781264783
0,0.344492743961158,73.1660836760812
0,0.244980044523895,94.8136915621691
1,0.142144856021923,98.7968736703115
1,0,79.963147659514
0,0.685298169401322,95.2073312931189
0,0.554127736166207,78.7542919598525
0,0.70905533938123,111.090673107217
0,0.525113558038871,36.7197107729978
1,0.0991159615500244,82.5441966718969
0,0.591905042325158,60.3008127472409
1,0.16381777311715,73.5844761444242
1,0.227383610674162,103.949396570426
1,0.012156835945794,84.7129750212794
0,0.316870391124988,91.3661642806444
0,0.370266986624288,101.151355864463
1,0.369070653610949,34.6083299647126
1,0.655766491469584,0
1,0.14661805737915,67.6139981525085
1,0.36065184053719,88.1938694076251
0,0.058125643352077,78.9802569736236
0,0.406742136968495,68.0922842791461
1,0.141253519770265,74.6133444559987
0,0.470592728020581,55.9066281186011
0,0.566576173489578,105.30760697513
0,0.388671863848834,111.626508527976
0,0.283184593331855,71.9433615338634
1,0.347054912899428,50.0447679199543
0,0.514621914595425,84.8033892089477
1,0,89.3354676281683
0,0.491611092415325,41.2902674290292
0,0.356386060548607,78.0949930392845
1,0.448793903566804,57.7317332021422
0,0.70117870199763,77.5012864631418
0,0.0239013256722042,119.173402942536
1,0.435816162231406,51.4336721649201
0,0.376949295961455,72.0623826194843
1,0.193965547557769,115.410723411409
0,0.482075293603574,67.1115863370439
0,0.499133393538157,68.3522951165302
0,0.632093059591829,63.4272516695554
1,0,98.6615766900575
0,0.736899725660543,60.0377524520675
1,0.350054743511094,88.0712928640786
1,0.511452689581646,46.7969706968273
1,0.330739045249778,59.1296138773203
1,0.217200862507061,70.7881503623201
0,0.699870127993123,58.6237666375877
0,0.632200317862815,35.363356262564
0,0.565124494235058,82.0987436614222
1,0,88.3355250071969
0,0.601818981870978,34.1845857450206
1,0,72.4543059499598
0,0.608596724445313,22.4785491245058
1,0.29445205028727,72.7724810336035
0,0.501896262854337,92.7136474361897
1,0.0332999892002431,69.7961913315497
0,0.381971603613521,68.3177004470697
0,0.751892735210541,46.3845516386634
0,0.388579450390839,88.4940190871658
0,0.620626434578077,55.2050743139881
1,0.0827965998617533,134.586152902265
0,0.484408080769536,60.5692156313429
1,0.23632793343564,92.7780097846958
1,0.241088225946591,92.9842352124921
0,0.147448495872351,75.6856352033958
1,0.340535538533048,52.7960735771352
1,0.368868960282359,49.3223652506177
1,0.103803241026586,78.1029065049132
1,0.0239840360794882,92.07740979819
0,0.473451602024178,90.0024594149264
1,0.361761353223149,70.2012421508488
0,0.387106722618447,52.8309537064736
1,0.206063312659528,93.730315908708
1,0.044365724215884,75.1657921148808
0,0.6259411738914,70.9416402452631
1,0.053040405093148,123.549968921246
1,0.293830919395213,81.0271141627868
0,0.498460583226611,90.4591280832984
1,0,112.309822773712
0,0.541995266568557,38.7733493463017
1,0.150114377028182,59.6274181198827
1,0.483010046024736,64.0422789317241
1,0.155773668532994,99.2724764661029
0,0.32873580511456,73.089974544347
0,0.938998601900373,65.7483974485
1,0.126917914335117,63.484370827154
1,0.402124131398816,80.59564375607
1,0.0702765377195144,101.28066261787
0,0.529749441203063,87.0280329789379
0,0.38436553410107,104.638013875294
1,0.0671274097958474,76.4699031732775
1,0.259205291829389,75.7081486246733
0,0.54567088784722,74.5662268456364
0,0.395220487047416,72.5269418608205
1,0.218633889155194,95.7192301442917
0,0.448854781408529,74.914962096867
0,0.553502863738323,62.3740311425387
0,0.527140092793956,69.8806314313467
0,0.419453460372997,61.9849784748223
0,0.722433637007126,113.547006012789
1,0.314868917454328,40.4012837460206
0,0.677502147359843,48.5990171541385
1,0.175692631478072,54.0631063574583
0,0.439794033051136,82.3981695009922
1,0.397777608716382,44.0618575550609
1,0.154503736273901,77.925960124801
0,0.354577663084241,59.555966747533
1,0.300572974123396,79.3310432770742
1,0.197391537410485,97.2744205954821
1,0.0661765413449465,114.354773150898
0,0.382940629582553,84.8304969925248
0,0.533939785497582,48.2003598333525
0,0.294836801596053,74.840559742263
0,0.298885542191357,68.4983309211034
1,0.193964795174333,85.8626019391867
0,0.71811518759553,88.6300494519671
0,0.700084866785723,68.38932805898
1,0.0231715634394918,78.6594915943515
1,0.102378408384918,89.7654601337856
1,0.133099575646151,78.7964927341351
1,0.1203707673642,81.1461240031066
1,0.308530760419876,91.8439301075423
1,0.00294835377511629,125.501988441948
0,0.315459290304811,79.6249562307711
1,0.0945587625871766,74.2982673518115
1,0.373471995947219,83.9459825369976
0,0.54314749041443,68.481893001376
0,0.575637953125758,46.789208605186
1,0.235340325773991,52.7719741400511
0,0.451808763463485,54.9050376185602
1,0.36262377612014,94.0937368123005
0,0.844523297251136,63.186408175038
0,0.478892105753018,73.2188825999597
0,0.448194132658874,97.7844923888083
1,0.26377162222303,75.5158246851367
0,0.58689094908343,93.5708734597468
1,0.192632753268578,72.8696709518936
0,0.673831660891059,62.798030638616
1,0.241025046396292,111.519257451319
0,0.659331993727546,35.4762653085292
1,0.561396247614613,68.6953266007062
1,0.126384439956894,82.4130734348633
1,0.187159164189129,84.4153022631982
1,0.129269275885212,98.6085910175385
1,0.11702211151547,99.1711735128012
0,0.36694136479086,83.0703992332027
1,0.199473200494793,105.395185424052
1,0.0182283664244442,78.7870406157627
0,0.233079273107853,93.7270294128578
1,0.196861497845903,70.923162881146
0,0.366701143714565,51.9959501337306
